date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:14:14	88359/88359	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:14:06%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/fastighetsnamnden/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/fastighetsnamnden/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/)
14:14:17	88678/88678	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:14:06%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/idrotts-och-fritidsnamnden/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/idrotts-och-fritidsnamnden/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/)
14:14:20	290/290	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2011%20Dec%202017%2013:14:19%20GMT	https://www.helsingborg.se/wp-content/uploads/2015/09/Bolagsstyrning_i_Helsingborg.pdf	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/www.helsingborg.se/wp-content/uploads/2015/09/Bolagsstyrning_i_Helsingborg.29.delayed	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/bolag/)
14:14:22	19760/19760	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%224d30-54aae149dc59c%22	https://helsingborg.se/wp-content/uploads/2015/09/Bolagsstyrning_i_Helsingborg.pdf	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/helsingborg.se/wp-content/uploads/2015/09/Bolagsstyrning_i_Helsingborg.2a.delayed	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/bolag/)
14:14:25	83904/83904	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:14:21%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/bolag/helsingborgs-scen-och-arena-ab-hasab/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/bolag/helsingborgs-scen-och-arena-ab-hasab/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/bolag/)
14:14:27	83807/83807	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:14:20%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/bolag/oresundskraft-ab/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/bolag/oresundskraft-ab/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/bolag/)
14:14:29	84160/84160	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:14:20%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/bolag/nsr-ab/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/bolag/nsr-ab/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/bolag/)
14:14:32	14505/14505	---M--	200	added ('OK')	image/png	etag:%2238a9-54156c2a883c6%22	http://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/nv_karta.png	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/nv_karta.png	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/familjen-helsingborg/)
14:14:35	79423/79423	---M--	200	added ('OK')	image/jpeg	etag:%221363f-54ac3f74ff182%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2017/02/klatter_3342.jpg	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2017/02/klatter_3342.jpg	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/vi-valkomnar-synpunkter/efterlyser-mjukare-material-under-klattervaggen/)
14:14:38	124091/124091	---M--	200	added ('OK')	image/jpeg	etag:%221e4bb-54ac3f729fff5%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2017/02/bryggasbf034830.jpg	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2017/02/bryggasbf034830.jpg	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/vi-valkomnar-synpunkter/engelsk-badbrygga-pa-strandpromenaden/)
14:14:41	194355/194355	---M--	200	added ('OK')	image/jpeg	etag:%222f733-54ac3f7372c5b%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2017/02/elljus_img_9365_beskuren.jpg	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2017/02/elljus_img_9365_beskuren.jpg	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/vi-valkomnar-synpunkter/fler-elljusspar-till-helsingborgarna/)
14:14:44	178777/178777	---M--	200	added ('OK')	image/jpeg	etag:%222ba59-54ac3f7135dae%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2017/02/bibliotek.jpg	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2017/02/bibliotek.jpg	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/vi-valkomnar-synpunkter/jag-saknar-bibliotek-i-paarp/)
14:14:49	83949/83949	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:14:47%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/vi-valkomnar-synpunkter/onskan-om-fler-hundhagn-centralt-i-staden/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/vi-valkomnar-synpunkter/onskan-om-fler-hundhagn-centralt-i-staden/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/vi-valkomnar-synpunkter/)
14:14:52	83964/83964	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:14:47%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/vi-valkomnar-synpunkter/radd-for-stotar-av-elstangsel-pa-fredriksdal/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/vi-valkomnar-synpunkter/radd-for-stotar-av-elstangsel-pa-fredriksdal/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/vi-valkomnar-synpunkter/)
14:14:52	89397/89397	---M--	200	added ('OK')	image/jpeg	etag:%2215d35-54ac3f768d0b4%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2017/02/skate_sff034647.jpg	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2017/02/skate_sff034647.jpg	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/vi-valkomnar-synpunkter/vad-hande-med-skateboardramperna-vid-angfarjestationen/)
14:14:59	80927/80927	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:14:56%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/inledning/aret-som-gatt-stort-och-smatt-2016/juli-augusti-september/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/inledning/aret-som-gatt-stort-och-smatt-2016/juli-augusti-september/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/inledning/aret-som-gatt-stort-och-smatt-2016/)
14:15:02	80722/80722	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:14:56%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/inledning/aret-som-gatt-stort-och-smatt-2016/april-maj-juni/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/inledning/aret-som-gatt-stort-och-smatt-2016/april-maj-juni/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/inledning/aret-som-gatt-stort-och-smatt-2016/)
14:15:04	81691/81691	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:14:56%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/inledning/aret-som-gatt-stort-och-smatt-2016/oktober-november-december/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/inledning/aret-som-gatt-stort-och-smatt-2016/oktober-november-december/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/inledning/aret-som-gatt-stort-och-smatt-2016/)
14:15:08	438715/438715	---M--	200	added ('OK')	image/jpeg	etag:%226b1bb-54ad884a46828%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/aretsomgatt_landing_3-1024x918.jpg	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/aretsomgatt_landing_3-1024x918.jpg	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/inledning/aret-som-gatt-stort-och-smatt-2016/)
14:15:15	345941/345941	---M--	200	added ('OK')	image/jpeg	etag:%2254755-54a60811ab5a8%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/vision-2.jpg	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/vision-2.jpg	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/inledning/vision-2035/)
14:15:17	76974/76974	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:15:15%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/koncernens-organisation/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/koncernens-organisation/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/)
14:15:19	79757/79757	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:15:15%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/stadens-organisation/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/stadens-organisation/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/)
14:15:23	82695/82695	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:15:16%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/kommunstyrelsens-ledamoter/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/kommunstyrelsens-ledamoter/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/)
14:15:26	75248/75248	---M--	200	added ('OK')	image/png	etag:%22125f0-54a0fdcd1199d%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2017/03/video2-1140x641.png	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2017/03/video2-1140x641.png	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/attraktiv-arbetsgivare/)
14:15:28	82603/82603	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:15:26%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/attraktiv-arbetsgivare/motivera-och-inspirera/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/attraktiv-arbetsgivare/motivera-och-inspirera/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/attraktiv-arbetsgivare/)
14:15:31	82647/82647	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:15:26%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/attraktiv-arbetsgivare/ansvarstagande-medarbetare/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/attraktiv-arbetsgivare/ansvarstagande-medarbetare/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/attraktiv-arbetsgivare/)
14:15:33	81583/81583	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:15:26%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/attraktiv-arbetsgivare/forbattra-arbetsklimat/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/attraktiv-arbetsgivare/forbattra-arbetsklimat/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/attraktiv-arbetsgivare/)
14:15:41	100280/100280	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:15:38%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/ekonomi/bolagens-ekonomi/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/ekonomi/bolagens-ekonomi/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/ekonomi/)
14:15:46	85589/85589	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:15:42%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/ekonomi/finans/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/ekonomi/finans/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/ekonomi/)
14:15:47	220994/220994	---M--	200	added ('OK')	image/jpeg	etag:%2235f42-54a61602c1f16%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/livskvalitet_slf038491.jpg	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/livskvalitet_slf038491.jpg	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/invanarperspektiv/miljo/)
14:16:00	82375/82375	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:15:56%20GMT	https://arsredovisning.helsingborg.se/ekonomisk-redovisning/staden/resultatrakning/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/ekonomisk-redovisning/staden/resultatrakning/index.html	(from https://arsredovisning.helsingborg.se/ekonomisk-redovisning/staden/)
14:16:02	128703/128703	---M--	200	added ('OK')	image/jpeg	etag:%221f6bf-54a9d94b84e67%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/koncernen_hamnfolk-i-containers_feb_2015_fot_ulla_alderin_low-1.jpg	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/koncernen_hamnfolk-i-containers_feb_2015_fot_ulla_alderin_low-1.jpg	(from https://arsredovisning.helsingborg.se/ekonomisk-redovisning/koncernen/)
14:16:05	94689/94689	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:16:02%20GMT	https://arsredovisning.helsingborg.se/ekonomisk-redovisning/staden/sarredovisning-av-va-verksamhet/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/ekonomisk-redovisning/staden/sarredovisning-av-va-verksamhet/index.html	(from https://arsredovisning.helsingborg.se/ekonomisk-redovisning/staden/)
14:16:08	421887/421887	---M--	200	added ('OK')	application/pdf	etag:%2266fff-54d0744850fbf%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2017/04/revisionsberattelser-2016.pdf	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2017/04/revisionsberattelser-2016.pdf	(from https://arsredovisning.helsingborg.se/ekonomisk-redovisning/staden/revisionsberattelse/)
14:16:10	49447/49447	---M--	200	added ('OK')	image/png	etag:%22c127-54d06787deaa1%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2017/04/rev_1.png	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2017/04/rev_1.png	(from https://arsredovisning.helsingborg.se/ekonomisk-redovisning/staden/revisionsberattelse/)
14:16:14	129190/129190	---M--	200	added ('OK')	image/jpeg	etag:%221f8a6-54a9d8457bf19%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/staden_dsc_5842-edit-2.jpg	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/staden_dsc_5842-edit-2.jpg	(from https://arsredovisning.helsingborg.se/ekonomisk-redovisning/staden/)
14:16:17	95678/95678	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:16:14%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/stadsbyggnadsnamnden/arets-verksamhet/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/stadsbyggnadsnamnden/arets-verksamhet/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/stadsbyggnadsnamnden/uppfoljning-av-namndens-mal/)
14:16:19	95932/95932	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:16:14%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/stadsbyggnadsnamnden/nyckeltal/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/stadsbyggnadsnamnden/nyckeltal/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/stadsbyggnadsnamnden/uppfoljning-av-namndens-mal/)
14:16:23	90474/90474	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:16:14%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/stadsbyggnadsnamnden/framtid/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/stadsbyggnadsnamnden/framtid/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/stadsbyggnadsnamnden/uppfoljning-av-namndens-mal/)
14:16:24	73362/73362	---M--	200	added ('OK')	image/jpeg	etag:%2211e92-54a47cad44143%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/arsredovisning-2016-min.jpg	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/arsredovisning-2016-min.jpg	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/inledning/kommunstyrelsens-ordforande/)
14:16:28	167013/167013	---M--	200	added ('OK')	image/jpeg	etag:%2228c65-548b8ae21c640%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/11/sbf_img_1329.jpg	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/11/sbf_img_1329.jpg	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/stadsbyggnadsnamnden/)
14:16:31	96616/96616	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:16:28%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/vard-och-omsorgsnamnden/1464-2/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/vard-och-omsorgsnamnden/1464-2/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/vard-och-omsorgsnamnden/)
14:16:33	89996/89996	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:16:28%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/vard-och-omsorgsnamnden/framtid/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/vard-och-omsorgsnamnden/framtid/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/vard-och-omsorgsnamnden/)
14:16:40	101462/101462	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:16:37%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/socialnamnden/uppfoljning-av-namndens-mal/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/socialnamnden/uppfoljning-av-namndens-mal/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/socialnamnden/)
14:16:41	103702/103702	---M--	200	added ('OK')	image/jpeg	etag:%2219516-54a9e6740f1b7%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/boendehandlaggare.jpg	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/boendehandlaggare.jpg	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/socialnamnden/)
14:16:44	96988/96988	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:16:37%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/arbetsmarknadsnamnden/nyckeltal/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/arbetsmarknadsnamnden/nyckeltal/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/arbetsmarknadsnamnden/)
14:16:46	90033/90033	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:16:37%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/arbetsmarknadsnamnden/framtid/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/arbetsmarknadsnamnden/framtid/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/arbetsmarknadsnamnden/)
14:16:54	90171/90171	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:16:51%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/idrotts-och-fritidsnamnden/arets-verksamhet/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/idrotts-och-fritidsnamnden/arets-verksamhet/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/idrotts-och-fritidsnamnden/)
14:16:57	103446/103446	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:16:51%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/idrotts-och-fritidsnamnden/uppfoljning-av-namndens-mal/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/idrotts-och-fritidsnamnden/uppfoljning-av-namndens-mal/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/idrotts-och-fritidsnamnden/)
14:16:59	92577/92577	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:16:51%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/idrotts-och-fritidsnamnden/nyckeltal/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/idrotts-och-fritidsnamnden/nyckeltal/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/idrotts-och-fritidsnamnden/)
14:17:01	88606/88606	---M-Z	200	added ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:16:51%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/idrotts-och-fritidsnamnden/framtid/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/idrotts-och-fritidsnamnden/framtid/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/verksamhetsoversikter/namnder-och-styrelser/idrotts-och-fritidsnamnden/)
