date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:28:31	80722/80722	U-----	200	untouched ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:14:56%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/inledning/aret-som-gatt-stort-och-smatt-2016/april-maj-juni/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/inledning/aret-som-gatt-stort-och-smatt-2016/april-maj-juni/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/inledning/aret-som-gatt-stort-och-smatt-2016/)
14:28:31	80927/80927	U-----	200	untouched ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:14:56%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/inledning/aret-som-gatt-stort-och-smatt-2016/juli-augusti-september/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/inledning/aret-som-gatt-stort-och-smatt-2016/juli-augusti-september/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/inledning/aret-som-gatt-stort-och-smatt-2016/)
14:28:31	81691/81691	U-----	200	untouched ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:14:56%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/inledning/aret-som-gatt-stort-och-smatt-2016/oktober-november-december/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/inledning/aret-som-gatt-stort-och-smatt-2016/oktober-november-december/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/inledning/aret-som-gatt-stort-och-smatt-2016/)
14:28:32	82593/82593	U-----	200	untouched ('OK')	text/html	date:Mon,%2011%20Dec%202017%2013:21:03%20GMT	https://arsredovisning.helsingborg.se/forvaltningsberattelse/inledning/aret-som-gatt-stort-och-smatt-2016/hela-aret/	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/forvaltningsberattelse/inledning/aret-som-gatt-stort-och-smatt-2016/hela-aret/index.html	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/inledning/aret-som-gatt-stort-och-smatt-2016/)
14:28:41	900619/900619	U-----	200	untouched ('')	application/pdf	etag:%22dbe0b-54b66bd2ac07c%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2017/03/helsingborgsstad_koncernens_organisation.pdf	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2017/03/helsingborgsstad_koncernens_organisation.pdf	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/koncernens-organisation/)
14:28:42	111990/111990	U-----	200	untouched ('')	image/jpeg	etag:%221b576-54a9d46309f83%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2017/03/inledning_slf037658.jpg	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2017/03/inledning_slf037658.jpg	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/inledning/)
14:28:44	14666/14666	U--M-Z	200	updated ('OK')	application/javascript	etag:%22394a-5586bf2e30853-gzip%22	https://arsredovisning.helsingborg.se/wp-content/themes/municipio/assets/dist/js/packaged.min.js	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/wp-content/themes/municipio/assets/dist/js/packaged.min.js	(from https://arsredovisning.helsingborg.se/)
14:28:46	900159/900159	---M--	200	added ('OK')	application/pdf	etag:%22dbc3f-54a2080e51c58%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/helsingborgsstad_flocc88des.pdf	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/helsingborgsstad_flocc88des.pdf	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/koncernens-organisation/)
14:28:47	28978/28978	U-----	200	untouched ('')	image/png	etag:%227132-53f98802605b5%22	http://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/stadens_organisatino.png	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2016/01/stadens_organisatino.png	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/stadens-organisation/)
14:28:49	117152/117152	U-----	200	untouched ('')	image/jpeg	etag:%221c9a0-54a4cc6f7b61d%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2017/03/slf036049-1.jpg	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2017/03/slf036049-1.jpg	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/kommunstyrelsens-ledamoter/)
14:28:50	147484/147484	U-----	200	untouched ('')	image/jpeg	etag:%222401c-54a4cc7008fbe%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2017/03/slf036055.jpg	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2017/03/slf036055.jpg	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/kommunstyrelsens-ledamoter/)
14:28:54	123283/123283	U-----	200	untouched ('')	image/jpeg	etag:%221e193-54a4cc74f31f8%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2017/03/slf036209.jpg	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2017/03/slf036209.jpg	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/kommunstyrelsens-ledamoter/)
14:28:54	180550/180550	U-----	200	untouched ('')	image/jpeg	etag:%222c146-54a4cc73f9492%22	https://arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2017/03/slf036139.jpg	//Client/C$/Users/shewi1004/Desktop/arsred/Arsredovisning_2016/arsredovisning.helsingborg.se/wp-content/uploads/sites/18/2017/03/slf036139.jpg	(from https://arsredovisning.helsingborg.se/forvaltningsberattelse/organisation-och-styrning/kommunstyrelsens-ledamoter/)
